ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
T5293XS,"Toxic effect of unsp organic solvent, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5294XS,"Toxic effect of unsp organic solvent, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T530X1S,"Toxic effect of carbon tetrachloride, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T530X2S,"Toxic effect of carbon tetrachloride, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T530X3S,"Toxic effect of carbon tetrachloride, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T530X4S,"Toxic effect of carbon tetrachloride, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T531X1S,"Toxic effect of chloroform, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T531X2S,"Toxic effect of chloroform, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T531X3S,"Toxic effect of chloroform, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T531X4S,"Toxic effect of chloroform, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T532X1S,"Toxic effect of trichloroethylene, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T532X2S,"Toxic effect of trichloroethylene, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T532X3S,"Toxic effect of trichloroethylene, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T532X4S,"Toxic effect of trichloroethylene, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T533X1S,"Toxic effect of tetrachloroethylene, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T533X2S,"Toxic effect of tetrachloroethylene, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T533X3S,"Toxic effect of tetrachloroethylene, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T533X4S,"Toxic effect of tetrachloroethylene, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T534X1S,"Toxic effect of dichloromethane, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T534X2S,"Toxic effect of dichloromethane, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T534X3S,"Toxic effect of dichloromethane, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T534X4S,"Toxic effect of dichloromethane, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T535X1S,"Toxic effect of chlorofluorocarbons, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T535X2S,"Toxic effect of chlorofluorocarbons, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T535X3S,"Toxic effect of chlorofluorocarbons, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T535X4S,"Toxic effect of chlorofluorocarbons, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T536X1S,"Toxic eff of halgn deriv of aliphatic hydrocrb, acc, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T536X2S,"Toxic effect of other halogen derivatives of aliphatic hydrocarbons, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T536X3S,"Toxic eff of halgn deriv of aliphatic hydrocrb, asslt, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T536X4S,"Toxic eff of halgn deriv of aliphatic hydrocrb, undet, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T537X1S,"Toxic effect of halgn deriv of aromatic hydrocrb, acc, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T537X2S,"Toxic effect of other halogen derivatives of aromatic hydrocarbons, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T537X3S,"Toxic eff of halgn deriv of aromatic hydrocrb, asslt, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T537X4S,"Toxic eff of halgn deriv of aromatic hydrocrb, undet, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5391XS,"Toxic eff of unsp halgn deriv of aromat hydrocrb, acc, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5392XS,"Toxic effect of unspecified halogen derivatives of aliphatic and aromatic hydrocarbons, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T5393XS,"Tox eff of unsp halgn deriv of aromat hydrocrb, asslt, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5394XS,"Tox eff of unsp halgn deriv of aromat hydrocrb, undet, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T540X1S,"Toxic effect of phenol and phenol homologues, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T540X2S,"Toxic effect of phenol and phenol homologues, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T540X3S,"Toxic effect of phenol and phenol homolog, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T540X4S,"Toxic effect of phenol and phenol homologues, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T541X1S,"Toxic effect of corrosive organic compounds, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T541X2S,"Toxic effect of other corrosive organic compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T541X3S,"Toxic effect of corrosive organic compnd, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T541X4S,"Toxic effect of corrosive organic compounds, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T542X1S,"Toxic eff of corrosv acids and acid-like substnc, acc, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T542X2S,"Toxic effect of corrosive acids and acid-like substances, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T542X3S,"Tox eff of corrosv acids and acid-like substnc, asslt, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T542X4S,"Tox eff of corrosv acids and acid-like substnc, undet, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T543X1S,"Tox eff of corrosv alkalis and alk-like substnc, acc, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T543X2S,"Toxic effect of corrosive alkalis and alkali-like substances, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T543X3S,"Tox eff of corrosv alkalis and alk-like substnc, asslt, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T543X4S,"Tox eff of corrosv alkalis and alk-like substnc, undet, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5491XS,"Toxic effect of unsp corrosive substance, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5492XS,"Toxic effect of unspecified corrosive substance, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T5493XS,"Toxic effect of unsp corrosive substance, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T5494XS,"Toxic effect of unsp corrosive substance, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T550X1S,"Toxic effect of soaps, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T550X2S,"Toxic effect of soaps, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T550X3S,"Toxic effect of soaps, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T550X4S,"Toxic effect of soaps, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T551X1S,"Toxic effect of detergents, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T551X2S,"Toxic effect of detergents, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T551X3S,"Toxic effect of detergents, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T551X4S,"Toxic effect of detergents, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T560X1S,"Toxic effect of lead and its compounds, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T560X2S,"Toxic effect of lead and its compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T560X3S,"Toxic effect of lead and its compounds, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T560X4S,"Toxic effect of lead and its compounds, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T561X1S,"Toxic effect of mercury and its compounds, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T561X2S,"Toxic effect of mercury and its compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T561X3S,"Toxic effect of mercury and its compounds, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T561X4S,"Toxic effect of mercury and its compounds, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T562X1S,"Toxic effect of chromium and its compounds, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T562X2S,"Toxic effect of chromium and its compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T562X3S,"Toxic effect of chromium and its compounds, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T562X4S,"Toxic effect of chromium and its compounds, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T563X1S,"Toxic effect of cadmium and its compounds, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T563X2S,"Toxic effect of cadmium and its compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T563X3S,"Toxic effect of cadmium and its compounds, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T563X4S,"Toxic effect of cadmium and its compounds, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T564X1S,"Toxic effect of copper and its compounds, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T564X2S,"Toxic effect of copper and its compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T564X3S,"Toxic effect of copper and its compounds, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T564X4S,"Toxic effect of copper and its compounds, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T565X1S,"Toxic effect of zinc and its compounds, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T565X2S,"Toxic effect of zinc and its compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T565X3S,"Toxic effect of zinc and its compounds, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T565X4S,"Toxic effect of zinc and its compounds, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T566X1S,"Toxic effect of tin and its compounds, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T566X2S,"Toxic effect of tin and its compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T566X3S,"Toxic effect of tin and its compounds, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T566X4S,"Toxic effect of tin and its compounds, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T567X1S,"Toxic effect of beryllium and its compounds, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T567X2S,"Toxic effect of beryllium and its compounds, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T567X3S,"Toxic effect of beryllium and its compnd, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T567X4S,"Toxic effect of beryllium and its compounds, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T56811S,"Toxic effect of thallium, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T56812S,"Toxic effect of thallium, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T56813S,"Toxic effect of thallium, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T56814S,"Toxic effect of thallium, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
