ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S91211D,"Laceration w/o fb of right great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91212D,"Laceration w/o fb of left great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91213D,"Laceration w/o fb of unsp great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91214D,"Lac w/o fb of right lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91215D,"Lac w/o fb of left lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91216D,"Lac w/o fb of unsp lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91219D,"Laceration w/o fb of unsp toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91221D,"Laceration w fb of right great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91222D,"Laceration w fb of left great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91223D,"Laceration w fb of unsp great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91224D,"Lac w fb of right lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91225D,"Laceration w fb of left lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91226D,"Laceration w fb of unsp lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91229D,"Laceration w fb of unsp toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91231D,"Pnctr w/o fb of right great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91232D,"Pnctr w/o fb of left great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91233D,"Pnctr w/o fb of unsp great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91234D,"Pnctr w/o fb of right lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91235D,"Pnctr w/o fb of left lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91236D,"Pnctr w/o fb of unsp lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91239D,"Pnctr w/o foreign body of unsp toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91241D,"Pnctr w fb of right great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91242D,"Pnctr w fb of left great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91243D,"Pnctr w fb of unsp great toe w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91244D,"Pnctr w fb of right lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91245D,"Pnctr w fb of left lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91246D,"Pnctr w fb of unsp lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91249D,"Pnctr w foreign body of unsp toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91251D,"Open bite of right great toe w damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91252D,"Open bite of left great toe with damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91253D,"Open bite of unsp great toe with damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91254D,"Open bite of right lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91255D,"Open bite of left lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91256D,"Open bite of unsp lesser toe(s) w damage to nail, subs",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91259D,"Open bite of unsp toe(s) with damage to nail, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91301D,"Unspecified open wound, right foot, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91302D,"Unspecified open wound, left foot, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91309D,"Unspecified open wound, unspecified foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91311D,"Laceration without foreign body, right foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91312D,"Laceration without foreign body, left foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91319D,"Laceration without foreign body, unsp foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91321D,"Laceration with foreign body, right foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91322D,"Laceration with foreign body, left foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91329D,"Laceration with foreign body, unspecified foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91331D,"Puncture wound without foreign body, right foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91332D,"Puncture wound without foreign body, left foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91339D,"Puncture wound without foreign body, unsp foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91341D,"Puncture wound with foreign body, right foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91342D,"Puncture wound with foreign body, left foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91349D,"Puncture wound with foreign body, unsp foot, subs encntr",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91351D,"Open bite, right foot, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91352D,"Open bite, left foot, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S91359D,"Open bite, unspecified foot, subsequent encounter",INJ049,"Open wounds to limbs, subsequent encounter",Y,0 Not Applicable
S21001D,"Unspecified open wound of right breast, subsequent encounter",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21002D,"Unspecified open wound of left breast, subsequent encounter",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21009D,"Unspecified open wound of unspecified breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21011D,"Laceration without foreign body of right breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21012D,"Laceration without foreign body of left breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21019D,"Laceration without foreign body of unsp breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21021D,"Laceration with foreign body of right breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21022D,"Laceration with foreign body of left breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21029D,"Laceration with foreign body of unsp breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21031D,"Puncture wound w/o foreign body of right breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21032D,"Puncture wound w/o foreign body of left breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21039D,"Puncture wound w/o foreign body of unsp breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21041D,"Puncture wound w foreign body of right breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21042D,"Puncture wound with foreign body of left breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21049D,"Puncture wound with foreign body of unsp breast, subs encntr",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21051D,"Open bite of right breast, subsequent encounter",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21052D,"Open bite of left breast, subsequent encounter",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21059D,"Open bite of unspecified breast, subsequent encounter",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21101D,"Unsp opn wnd r frnt wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21102D,"Unsp opn wnd l frnt wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21109D,"Unsp opn wnd unsp frnt wall of thrx w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21111D,"Lac w/o fb of r frnt wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21112D,"Lac w/o fb of l frnt wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21119D,"Lac w/o fb of unsp frnt wl of thrx w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21121D,"Lac w fb of r frnt wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21122D,"Lac w fb of l frnt wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21129D,"Lac w fb of unsp front wall of thrx w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21131D,"Pnctr w/o fb of r frnt wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21132D,"Pnctr w/o fb of l frnt wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21139D,"Pnctr w/o fb of unsp frnt wl of thrx w/o penet thor cav,subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21141D,"Pnctr w fb of r frnt wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21142D,"Pnctr w fb of l frnt wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21149D,"Pnctr w fb of unsp frnt wl of thrx w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21151D,"Open bite of r frnt wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21152D,"Open bite of l frnt wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21159D,"Open bite of unsp frnt wall of thrx w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21201D,"Unsp opn wnd r bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21202D,"Unsp opn wnd l bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21209D,"Unsp opn wnd unsp bk wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21211D,"Lac w/o fb of r bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21212D,"Lac w/o fb of l bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21219D,"Lac w/o fb of unsp bk wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21221D,"Lac w fb of r bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21222D,"Lac w fb of l bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21229D,"Lac w fb of unsp bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21231D,"Pnctr w/o fb of r bk wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21232D,"Pnctr w/o fb of l bk wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21239D,"Pnctr w/o fb of unsp bk wl of thrx w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21241D,"Pnctr w fb of r bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21242D,"Pnctr w fb of l bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21249D,"Pnctr w fb of unsp bk wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21251D,"Open bite of r bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21252D,"Open bite of l bk wl of thorax w/o penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21259D,"Open bite of unsp bk wl of thorax w/o penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21301D,"Unsp opn wnd r frnt wl of thorax w penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21302D,"Unsp opn wnd l frnt wl of thorax w penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21309D,"Unsp opn wnd unsp front wall of thrx w penet thor cav, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21311D,"Lac w/o fb of r frnt wl of thorax w penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
S21312D,"Lac w/o fb of l frnt wl of thorax w penet thor cavity, subs",INJ050,"Open wounds of trunk, subsequent encounter",Y,0 Not Applicable
