ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S22042K,"Unstbl burst fx fourth thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22048D,"Oth fx fourth thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22048G,"Oth fx fourth thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22048K,"Oth fracture of fourth thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22049D,"Unsp fx fourth thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22049G,"Unsp fx fourth thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22049K,"Unsp fx fourth thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22050D,"Wedge comprsn fx T5-T6 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22050G,"Wedge comprsn fx T5-T6 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22050K,"Wedge comprsn fx T5-T6 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22051D,"Stable burst fx T5-T6 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22051G,"Stable burst fx T5-T6 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22051K,"Stable burst fx T5-T6 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22052D,"Unstable burst fx T5-T6 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22052G,"Unstable burst fx T5-T6 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22052K,"Unstable burst fx T5-T6 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22058D,"Oth fracture of T5-T6 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22058G,"Oth fracture of T5-T6 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22058K,"Oth fracture of T5-T6 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22059D,"Unsp fracture of T5-T6 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22059G,"Unsp fracture of T5-T6 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22059K,"Unsp fracture of T5-T6 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22060D,"Wedge comprsn fx T7-T8 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22060G,"Wedge comprsn fx T7-T8 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22060K,"Wedge comprsn fx T7-T8 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22061D,"Stable burst fx T7-T8 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22061G,"Stable burst fx T7-T8 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22061K,"Stable burst fx T7-T8 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22062D,"Unstable burst fx T7-T8 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22062G,"Unstable burst fx T7-T8 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22062K,"Unstable burst fx T7-T8 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22068D,"Oth fx T7-T8 thor vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22068G,"Oth fx T7-T8 thor vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22068K,"Oth fracture of T7-T8 thor vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22069D,"Unsp fracture of T7-T8 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22069G,"Unsp fracture of T7-T8 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22069K,"Unsp fracture of T7-T8 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22070D,"Wedge comprsn fx T9-T10 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22070G,"Wedge comprsn fx T9-T10 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22070K,"Wedge comprsn fx T9-T10 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22071D,"Stable burst fx T9-T10 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22071G,"Stable burst fx T9-T10 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22071K,"Stable burst fx T9-T10 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22072D,"Unstable burst fx T9-T10 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22072G,"Unstable burst fx T9-T10 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22072K,"Unstable burst fx T9-T10 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22078D,"Oth fracture of T9-T10 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22078G,"Oth fracture of T9-T10 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22078K,"Oth fracture of T9-T10 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22079D,"Unsp fracture of T9-T10 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22079G,"Unsp fracture of T9-T10 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22079K,"Unsp fracture of T9-T10 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22080D,"Wedge comprsn fx T11-T12 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22080G,"Wedge comprsn fx T11-T12 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22080K,"Wedge comprsn fx T11-T12 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22081D,"Stable burst fx T11-T12 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22081G,"Stable burst fx T11-T12 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22081K,"Stable burst fx T11-T12 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22082D,"Unstable burst fx T11-T12 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22082G,"Unstable burst fx T11-T12 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22082K,"Unstable burst fx T11-T12 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22088D,"Oth fracture of T11-T12 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22088G,"Oth fracture of T11-T12 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22088K,"Oth fracture of T11-T12 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22089D,"Unsp fracture of T11-T12 vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22089G,"Unsp fracture of T11-T12 vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S22089K,"Unsp fracture of T11-T12 vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32000D,"Wedge comprsn fx unsp lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32000G,"Wedge comprsn fx unsp lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32000K,"Wedge comprsn fx unsp lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32001D,"Stable burst fx unsp lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32001G,"Stable burst fx unsp lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32001K,"Stable burst fx unsp lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32002D,"Unstbl burst fx unsp lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32002G,"Unstbl burst fx unsp lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32002K,"Unstable burst fx unsp lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32008D,"Oth fracture of unsp lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32008G,"Oth fracture of unsp lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32008K,"Oth fracture of unsp lumbar vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32009D,"Unsp fracture of unsp lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32009G,"Unsp fracture of unsp lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32009K,"Unsp fracture of unsp lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32010D,"Wedge comprsn fx first lum vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32010G,"Wedge comprsn fx first lum vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32010K,"Wedge comprsn fx first lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32011D,"Stable burst fx first lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32011G,"Stable burst fx first lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32011K,"Stable burst fx first lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32012D,"Unstbl burst fx first lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32012G,"Unstbl burst fx first lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32012K,"Unstable burst fx first lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32018D,"Oth fracture of first lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32018G,"Oth fracture of first lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32018K,"Oth fracture of first lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32019D,"Unsp fx first lum vertebra, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32019G,"Unsp fx first lum vertebra, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32019K,"Unsp fracture of first lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32020D,"Wedge comprsn fx second lum vert, subs for fx w routn heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32020G,"Wedge comprsn fx second lum vert, subs for fx w delay heal",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
S32020K,"Wedge comprsn fx second lum vertebra, subs for fx w nonunion",INJ039,"Fracture of the spine and back, subsequent encounter",Y,0 Not Applicable
