ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S88129S,"Part traum amp at lev betw knee and ankl, unsp low leg, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S88911S,"Complete traumatic amp of r low leg, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88912S,"Complete traumatic amp of l low leg, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88919S,"Complete traumatic amp of unsp low leg, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88921S,"Partial traumatic amp of r low leg, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88922S,"Partial traumatic amp of l low leg, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S88929S,"Partial traumatic amp of unsp lower leg, level unsp, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89001S,"Unsp physeal fracture of upper end of right tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89002S,"Unsp physeal fracture of upper end of left tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89009S,"Unsp physeal fracture of upper end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89011S,"Sltr-haris Type I physeal fx upper end of r tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89012S,"Sltr-haris Type I physeal fx upper end of l tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89019S,"Sltr-haris Type I physl fx upper end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89021S,"Sltr-haris Type II physeal fx upper end of r tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89022S,"Sltr-haris Type II physeal fx upper end of l tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89029S,"Sltr-haris Type II physl fx upper end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89031S,"Sltr-haris Type III physeal fx upper end of r tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89032S,"Sltr-haris Type III physeal fx upper end of l tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89039S,"Sltr-haris Type III physl fx upper end of unsp tibia, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S89041S,"Sltr-haris Type IV physeal fx upper end of r tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89042S,"Sltr-haris Type IV physeal fx upper end of l tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89049S,"Sltr-haris Type IV physl fx upper end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89091S,"Other physeal fracture of upper end of right tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89092S,"Other physeal fracture of upper end of left tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89099S,"Other physeal fracture of upper end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89101S,"Unsp physeal fracture of lower end of right tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89102S,"Unsp physeal fracture of lower end of left tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89109S,"Unsp physeal fracture of lower end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89111S,"Sltr-haris Type I physeal fx lower end of r tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89112S,"Sltr-haris Type I physeal fx lower end of l tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89119S,"Sltr-haris Type I physl fx lower end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89121S,"Sltr-haris Type II physeal fx lower end of r tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89122S,"Sltr-haris Type II physeal fx lower end of l tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89129S,"Sltr-haris Type II physl fx lower end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89131S,"Sltr-haris Type III physeal fx lower end of r tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89132S,"Sltr-haris Type III physeal fx lower end of l tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89139S,"Sltr-haris Type III physl fx lower end of unsp tibia, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S89141S,"Sltr-haris Type IV physeal fx lower end of r tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89142S,"Sltr-haris Type IV physeal fx lower end of l tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89149S,"Sltr-haris Type IV physl fx lower end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89191S,"Other physeal fracture of lower end of right tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89192S,"Other physeal fracture of lower end of left tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89199S,"Other physeal fracture of lower end of unsp tibia, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89201S,"Unsp physeal fracture of upper end of right fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89202S,"Unsp physeal fracture of upper end of left fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89209S,"Unsp physeal fracture of upper end of unsp fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89211S,"Sltr-haris Type I physeal fx upper end of r fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89212S,"Sltr-haris Type I physeal fx upper end of l fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89219S,"Sltr-haris Type I physl fx upper end of unsp fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89221S,"Sltr-haris Type II physeal fx upper end of r fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89222S,"Sltr-haris Type II physeal fx upper end of l fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89229S,"Sltr-haris Type II physl fx upper end of unsp fibula, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S89291S,"Other physeal fracture of upper end of right fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89292S,"Other physeal fracture of upper end of left fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89299S,"Other physeal fracture of upper end of unsp fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89301S,"Unsp physeal fracture of lower end of right fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89302S,"Unsp physeal fracture of lower end of left fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89309S,"Unsp physeal fracture of lower end of unsp fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89311S,"Sltr-haris Type I physeal fx lower end of r fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89312S,"Sltr-haris Type I physeal fx lower end of l fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89319S,"Sltr-haris Type I physl fx lower end of unsp fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89321S,"Sltr-haris Type II physeal fx lower end of r fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89322S,"Sltr-haris Type II physeal fx lower end of l fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89329S,"Sltr-haris Type II physl fx lower end of unsp fibula, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S89391S,"Other physeal fracture of lower end of right fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89392S,"Other physeal fracture of lower end of left fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S89399S,"Other physeal fracture of lower end of unsp fibula, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8980XS,"Other specified injuries of unspecified lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8981XS,"Other specified injuries of right lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8982XS,"Other specified injuries of left lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8990XS,"Unspecified injury of unspecified lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8991XS,"Unspecified injury of right lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S8992XS,"Unspecified injury of left lower leg, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S9000XS,"Contusion of unspecified ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S9001XS,"Contusion of right ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S9002XS,"Contusion of left ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90111S,"Contusion of right great toe without damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90112S,"Contusion of left great toe without damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90119S,"Contusion of unsp great toe without damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90121S,"Contusion of right lesser toe(s) w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90122S,"Contusion of left lesser toe(s) w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90129S,"Contusion of unsp lesser toe(s) w/o damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90211S,"Contusion of right great toe with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90212S,"Contusion of left great toe with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90219S,"Contusion of unsp great toe with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90221S,"Contusion of right lesser toe(s) w damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90222S,"Contusion of left lesser toe(s) with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90229S,"Contusion of unsp lesser toe(s) with damage to nail, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S9030XS,"Contusion of unspecified foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S9031XS,"Contusion of right foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S9032XS,"Contusion of left foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90411S,"Abrasion, right great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90412S,"Abrasion, left great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90413S,"Abrasion, unspecified great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90414S,"Abrasion, right lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90415S,"Abrasion, left lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90416S,"Abrasion, unspecified lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90421S,"Blister (nonthermal), right great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90422S,"Blister (nonthermal), left great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90423S,"Blister (nonthermal), unspecified great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90424S,"Blister (nonthermal), right lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90425S,"Blister (nonthermal), left lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90426S,"Blister (nonthermal), unspecified lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90441S,"External constriction, right great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90442S,"External constriction, left great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90443S,"External constriction, unspecified great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90444S,"External constriction, right lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90445S,"External constriction, left lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90446S,"External constriction, unspecified lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90451S,"Superficial foreign body, right great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90452S,"Superficial foreign body, left great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90453S,"Superficial foreign body, unspecified great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90454S,"Superficial foreign body, right lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90455S,"Superficial foreign body, left lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90456S,"Superficial foreign body, unspecified lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90461S,"Insect bite (nonvenomous), right great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90462S,"Insect bite (nonvenomous), left great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90463S,"Insect bite (nonvenomous), unspecified great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90464S,"Insect bite (nonvenomous), right lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90465S,"Insect bite (nonvenomous), left lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90466S,"Insect bite (nonvenomous), unsp lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90471S,"Other superficial bite of right great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90472S,"Other superficial bite of left great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90473S,"Other superficial bite of unspecified great toe, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90474S,"Other superficial bite of right lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90475S,"Other superficial bite of left lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90476S,"Other superficial bite of unspecified lesser toe(s), sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90511S,"Abrasion, right ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90512S,"Abrasion, left ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90519S,"Abrasion, unspecified ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90521S,"Blister (nonthermal), right ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90522S,"Blister (nonthermal), left ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90529S,"Blister (nonthermal), unspecified ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90541S,"External constriction, right ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90542S,"External constriction, left ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90549S,"External constriction, unspecified ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90551S,"Superficial foreign body, right ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90552S,"Superficial foreign body, left ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90559S,"Superficial foreign body, unspecified ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90561S,"Insect bite (nonvenomous), right ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90562S,"Insect bite (nonvenomous), left ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90569S,"Insect bite (nonvenomous), unspecified ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90571S,"Other superficial bite of ankle, right ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90572S,"Other superficial bite of ankle, left ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90579S,"Other superficial bite of ankle, unspecified ankle, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90811S,"Abrasion, right foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90812S,"Abrasion, left foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90819S,"Abrasion, unspecified foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90821S,"Blister (nonthermal), right foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90822S,"Blister (nonthermal), left foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90829S,"Blister (nonthermal), unspecified foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90841S,"External constriction, right foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90842S,"External constriction, left foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90849S,"External constriction, unspecified foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90851S,"Superficial foreign body, right foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90852S,"Superficial foreign body, left foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90859S,"Superficial foreign body, unspecified foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90861S,"Insect bite (nonvenomous), right foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90862S,"Insect bite (nonvenomous), left foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90869S,"Insect bite (nonvenomous), unspecified foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90871S,"Other superficial bite of right foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S90872S,"Other superficial bite of left foot, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
